Product ID,Price in USD,Category ID,Category alias,Brand ID,Product gender
1515966223496752733,23.15,1806829201882349913,jewelry.ring,1,f
1515966223496752735,14.93,1806829201882349913,jewelry.ring,,f
1515966223496752737,10.82,1806829201882349913,jewelry.ring,,f
1515966223496752739,90.27,1806829201882349913,jewelry.ring,,f
1515966223496752745,314.93,1806829201882349913,jewelry.ring,1,f
1515966223496752753,10.82,1806829201882349913,jewelry.ring,1,f
1515966223496752755,160.14,1806829201882349913,jewelry.ring,1,f
1515966223496778075,,,1686.93,1515915625499005639,u
1515966223496778167,,,0.00,1515915625667122819,u
1515966223496801800,582.05,1806829201890738522,jewelry.earring,1,f
1515966223496801875,75.21,1806829201915904347,jewelry.pendant,0,u
1515966223496802738,387.63,1806829201865572696,jewelry.bracelet,1,f
1515966223496802743,95.85,1806829201865572696,jewelry.bracelet,1,f
1515966223496802745,116.30,1806829201865572696,jewelry.bracelet,1,f
1515966223496802748,28.62,1806829201865572696,jewelry.bracelet,,f
1515966223496802749,34.11,1806829201865572696,jewelry.bracelet,1,f
1515966223496840812,31.37,1806829201890738522,jewelry.earring,1,f
1515966223496843340,561.51,1806829201890738522,jewelry.earring,1,f
1515966223496844107,178.05,1806829201865572696,jewelry.bracelet,,f
1515966223496933032,172.47,1806829201890738522,jewelry.earring,1,f
1515966223496940860,117.58,1806829201882349913,jewelry.ring,1,f
1515966223496943277,103.52,1806829201890738522,jewelry.earring,,f
1515966223496943509,250.55,1806829201865572696,jewelry.bracelet,1,f
1515966223496946524,132.74,1806829201882349913,jewelry.ring,1,f
1515966223496946762,373.84,1806829201882349913,jewelry.ring,1,f
1515966223496986575,217.77,1806829201890738522,jewelry.earring,1,f
1515966223497060163,,,0.00,1515915625619614779,u
1515966223497076864,75.21,1806829201915904347,jewelry.pendant,1,f
1515966223497076935,,,4.79,1515915625081825388,u
1515966223497080525,131.88,1806829201890738522,jewelry.earring,1,f
1515966223497081248,,,0.00,1515915625258533417,u
1515966223497081249,,,101.23,1515915625081825388,u
1515966223497081260,,,35.21,1515915625193071919,u
1515966223497089374,,,2.88,1515915625081825388,u
1515966223497090204,,,13.42,1515915625081825388,u
1515966223497092338,499.86,1806829201882349913,jewelry.ring,1,f
1515966223497092498,746.44,1806829201890738522,jewelry.earring,1,f
1515966223497126451,239.59,1806829201890738522,jewelry.earring,1,f
1515966223497164512,287.53,1806829201882349913,jewelry.ring,1,f
1515966223497169852,68.36,1806829201915904347,jewelry.pendant,1,f
1515966223497177712,71.10,1806829201915904347,jewelry.pendant,1,f
1515966223497296596,115.36,1806829201890738522,jewelry.earring,1,f
1515966223497296791,1171.10,1806829201882349913,jewelry.ring,1,f
1515966223497296821,467.12,1806829201890738522,jewelry.earring,1,f
1515966223497356477,266.99,1806829201882349913,jewelry.ring,1,f
1515966223497439496,287.53,1806829201865572696,jewelry.bracelet,1,f
1515966223497472874,109.45,1806829201915904347,jewelry.pendant,1,f
1515966223497558926,205.34,1806829201882349913,jewelry.ring,1,f
1515966223497558928,324.52,1806829201882349913,jewelry.ring,1,f
1515966223497560595,652.74,1806829201865572696,jewelry.bracelet,,f
1515966223497564487,260.14,1806829201890738522,jewelry.earring,1,f
1515966223497564690,445.89,1806829201890738522,jewelry.earring,,f
1515966223497564967,415.75,1806829201890738522,jewelry.earring,,f
1515966223497565355,390.41,1806829201882349913,jewelry.ring,,f
1515966223497565415,446.58,1806829201890738522,jewelry.earring,,f
1515966223497566139,426.03,1806829201848795479,,,u
1515966223497741349,191.64,1806829201890738522,jewelry.earring,1,f
1515966223497741353,34.11,1806829201890738522,jewelry.earring,1,f
1515966223497741368,125.89,1806829201890738522,jewelry.earring,1,f
1515966223497741384,68.36,1806829201915904347,jewelry.pendant,1,u
1515966223497741394,76.01,1806829201915904347,jewelry.pendant,1,f
1515966223497828367,405.34,1806829201941070173,jewelry.brooch,1,f
1515966223497828666,332.74,1806829201915904347,jewelry.pendant,1,f
1515966223497828761,,,0.00,1454232694526312951,u
1515966223497828766,,,0.00,1515915625668490995,u
1515966223497848174,506.71,1806829201890738522,jewelry.earring,1,f
1515966223497915652,157.40,1806829201882349913,jewelry.ring,1,f
1515966223498243414,,,11.77,1515915625298257207,u
1515966223498248711,,,1829.37,1515915625407256735,u
1515966223498249013,388.36,1806829201882349913,jewelry.ring,,f
1515966223498252166,335.48,1806829201882349913,jewelry.ring,0,u
1515966223498287110,28.63,1806829201890738522,jewelry.earring,1,f
1515966223498287115,21.78,1806829201890738522,jewelry.earring,1,f
1515966223498296253,136.85,1806829201882349913,jewelry.ring,1,f
1515966223498296706,175.21,1806829201924292956,jewelry.necklace,1,f
1515966223498296804,125.89,1806829201915904347,jewelry.pendant,1,f
1515966223498297743,306.81,1806829201890738522,jewelry.earring,1,f
1515966223498297751,308.08,1806829201915904347,jewelry.pendant,1,f
1515966223498331452,487.53,1806829201865572696,jewelry.bracelet,1,f
1515966223498363951,841.10,1806829201890738522,jewelry.earring,1,f
1515966223498366859,513.56,1806829201890738522,jewelry.earring,1,f
1515966223498366880,1746.44,1806829201882349913,jewelry.ring,1,f
1515966223498366882,2887.67,1806829201882349913,jewelry.ring,1,f
1515966223498391530,162.88,1806829201882349913,jewelry.ring,1,f
1515966223498470435,1257.53,1806829201882349913,jewelry.ring,1,f
1515966223498474719,511.66,1806829201890738522,jewelry.earring,1,f
1515966223498566348,88.90,1806829201924292956,jewelry.necklace,1,f
1515966223498566353,47.81,1806829201924292956,jewelry.necklace,1,f
1515966223498566375,157.40,1806829201924292956,jewelry.necklace,1,f
1515966223498566389,136.85,1806829201924292956,jewelry.necklace,1,f
1515966223498566396,106.81,1806829201924292956,jewelry.necklace,1,f
1515966223498566398,116.30,1806829201924292956,jewelry.necklace,1,f
1515966223498566402,150.64,1806829201924292956,jewelry.necklace,1,f
1515966223498566403,,,0.00,1515915625619545217,u
1515966223498566405,128.73,1806829201924292956,jewelry.necklace,,f
1515966223498571921,231.37,1806829201890738522,jewelry.earring,1,f
1515966223498572153,272.18,1806829201890738522,jewelry.earring,1,f
1515966223498835160,650.55,1806829201882349913,jewelry.ring,1,f
1515966223498836167,1874.74,1806829201890738522,jewelry.earring,1,f
1515966223498854187,554.66,1806829201890738522,jewelry.earring,1,f
1515966223498855851,82.05,1806829201865572696,jewelry.bracelet,1,f
1515966223498858334,232.74,1806829201915904347,jewelry.pendant,0,u
1515966223498927751,246.44,1806829201890738522,jewelry.earring,1,f
1515966223498927788,191.64,1806829201882349913,jewelry.ring,1,f
1515966223498927790,266.99,1806829201890738522,jewelry.earring,1,f
1515966223498938073,2201.79,1806829201882349913,jewelry.ring,1,f
1515966223498938110,61.51,1806829201915904347,jewelry.pendant,1,f
1515966223498938765,201.23,1806829201890738522,jewelry.earring,1,f
1515966223499066375,225.89,1806829201941070173,jewelry.brooch,1,f
1515966223499066820,506.71,1806829201890738522,jewelry.earring,1,f
1515966223499067779,862.99,1806829201890738522,jewelry.earring,0,u
1515966223499112265,260.14,1806829201890738522,jewelry.earring,1,f
1515966223499117209,671.10,1806829201882349913,jewelry.ring,1,f
1515966223499168220,1228.77,1806829201882349913,jewelry.ring,1,f
1515966223499189887,294.38,1806829201882349913,jewelry.ring,1,f
1515966223499189971,91.64,1806829201915904347,jewelry.pendant,1,f
1515966223499190060,1217.67,1806829201924292956,jewelry.necklace,1,f
1515966223499190089,2368.25,1806829201890738522,jewelry.earring,1,f
1515966223499192705,2958.77,1806829201890738522,jewelry.earring,1,f
1515966223499203325,926.03,1806829201915904347,jewelry.pendant,1,f
1515966223499203327,321.78,1806829201882349913,jewelry.ring,1,f
1515966223499203335,451.92,1806829201890738522,jewelry.earring,1,f
1515966223499205142,102.60,1806829201890738522,jewelry.earring,1,u
1515966223499228046,68.36,1806829201924292956,jewelry.necklace,1,f
1515966223499229235,934.93,1806829201890738522,jewelry.earring,,f
1515966223499333629,450.00,1806829201915904347,jewelry.pendant,,f
1515966223499495313,750.68,1806829201890738522,jewelry.earring,,f
1515966223499495330,436.30,1806829201882349913,jewelry.ring,,f
1515966223499495402,417.81,1806829201882349913,jewelry.ring,,f
1515966223499501669,1006.85,1806829201915904347,jewelry.pendant,1,f
1515966223499504448,177.95,1806829201882349913,jewelry.ring,1,f
1515966223499505007,171.10,1806829201882349913,jewelry.ring,1,f
1515966223499505236,2465.62,1806829201890738522,jewelry.earring,1,f
1515966223499505237,321.78,1806829201890738522,jewelry.earring,1,f
1515966223499506212,116.30,1806829201882349913,jewelry.ring,1,f
1515966223499538766,70.60,1806829201915904347,jewelry.pendant,1,f
1515966223499539056,746.44,1806829201890738522,jewelry.earring,1,f
1515966223499539061,123.26,1806829201890738522,jewelry.earring,1,f
1515966223499540367,417.67,1806829201890738522,jewelry.earring,1,f
1515966223499540578,287.53,1806829201882349913,jewelry.ring,1,f
1515966223499540583,397.12,1806829201941070173,jewelry.brooch,1,f
1515966223499557175,231.37,1806829201890738522,jewelry.earring,1,f
1515966223499600597,65.19,1806829201865572696,jewelry.bracelet,1,m
1515966223499653852,34.11,1806829201924292956,jewelry.necklace,1,f
1515966223499653856,130.00,1806829201924292956,jewelry.necklace,1,f
1515966223499680046,630.00,1806829201890738522,jewelry.earring,1,f
1515966223499686498,458.77,1806829201882349913,jewelry.ring,1,f
1515966223499687128,35.48,1806829201890738522,jewelry.earring,1,f
1515966223499687654,232.74,1806829201890738522,jewelry.earring,1,u
1515966223499687806,431.37,1806829201882349913,jewelry.ring,1,f
1515966223499709500,273.84,1806829201882349913,jewelry.ring,,f
1515966223499709515,321.78,1806829201882349913,jewelry.ring,1,f
1515966223499709979,600.38,1806829201890738522,jewelry.earring,1,f
1515966223499712257,1273.84,1806829201882349913,jewelry.ring,1,f
1515966223499717371,109.45,1806829201915904347,jewelry.pendant,1,f
1515966223499792660,116.30,1806829201924292956,jewelry.necklace,1,f
1515966223499792663,40.96,1806829201924292956,jewelry.necklace,1,f
1515966223499858192,123.15,1806829201924292956,jewelry.necklace,1,f
1515966223499858198,1450.55,1806829201924292956,jewelry.necklace,1,f
1515966223499876692,161.51,1806829201890738522,jewelry.earring,1,f
1515966223499877723,403.97,1806829201882349913,jewelry.ring,1,f
1515966223499956265,234.22,1806829201890738522,jewelry.earring,1,f
1515966223499982185,86.64,1806829201848795479,,1,m
1515966223499982305,261.64,1806829201890738522,jewelry.earring,1,f
1515966223499982494,150.55,1806829201882349913,jewelry.ring,1,f
1515966223500040876,588.90,1806829201890738522,jewelry.earring,1,f
1515966223500113682,2483.56,1806829201890738522,jewelry.earring,,f
1515966223500113689,26424.52,1806829201882349913,jewelry.ring,0,u
1515966223500116794,68.36,1806829201890738522,jewelry.earring,1,f
1515966223500141958,247.63,1806829201865572696,jewelry.bracelet,,f
1515966223500167543,,,318.71,1515915625349119823,u
1515966223500172100,2713.15,1806829201890738522,jewelry.earring,1,f
1515966223500204738,17.67,1806829201890738522,jewelry.earring,1,f
1515966223500240264,1671.10,1806829201890738522,jewelry.earring,1,f
1515966223500240304,253.29,1806829201924292956,jewelry.necklace,1,f
1515966223500262750,369.73,1806829201941070173,jewelry.brooch,1,f
1515966223500262822,177.95,1806829201924292956,jewelry.necklace,,f
1515966223500262828,246.44,1806829201924292956,jewelry.necklace,1,f
1515966223500265193,650.55,1806829201890738522,jewelry.earring,1,f
1515966223500307081,232.74,1806829201890738522,jewelry.earring,1,u
1515966223500327051,20.41,1806829201890738522,jewelry.earring,1,f
1515966223500367582,183.04,1806829201890738522,jewelry.earring,1,f
1515966223500405365,438.22,1806829201890738522,jewelry.earring,1,f
1515966223500406321,403.97,1806829201890738522,jewelry.earring,1,f
1515966223500524334,307.36,1806829201890738522,jewelry.earring,1,f
1515966223500564482,287.53,1806829201924292956,jewelry.necklace,1,f
1515966223500564488,301.23,1806829201924292956,jewelry.necklace,1,f
1515966223500566949,705.34,1806829201890738522,jewelry.earring,1,f
1515966223500572590,188.90,1806829201915904347,jewelry.pendant,1,f
1515966223500572786,208.73,1806829201915904347,jewelry.pendant,1,f
1515966223500575147,1887.67,1806829201890738522,jewelry.earring,1,f
1515966223500685903,273.84,1806829201890738522,jewelry.earring,1,f
1515966223500986348,187.53,1806829201941070173,jewelry.brooch,0,u
1515966223501003801,47.81,1806829201915904347,jewelry.pendant,1,f
1515966223501060021,166.99,1806829201915904347,jewelry.pendant,0,u
1515966223501060044,131.37,1806829201915904347,jewelry.pendant,0,u
1515966223501060045,147.81,1806829201915904347,jewelry.pendant,0,u
1515966223501173694,95.75,1806829201915904347,jewelry.pendant,,f
1515966223501188239,588.90,1806829201890738522,jewelry.earring,1,f
1515966223501214348,,,0.00,1515915625667122819,u
1515966223501214625,383.42,1806829201890738522,jewelry.earring,0,u
1515966223501238941,460.14,1806829201865572696,jewelry.bracelet,1,f
1515966223501455925,289.01,1806829201890738522,jewelry.earring,1,f
1515966223501471251,235.93,1806829201890738522,jewelry.earring,1,f
1515966223501475100,1017.81,1806829201890738522,jewelry.earring,1,f
1515966223501478102,157.40,1806829201890738522,jewelry.earring,1,f
1515966223501522583,1951.92,1806829201890738522,jewelry.earring,1,f
1515966223501533335,232.74,1806829201890738522,jewelry.earring,1,u
1515966223501536111,424.52,1806829201890738522,jewelry.earring,1,f
1515966223501536176,650.55,1806829201890738522,jewelry.earring,1,f
1515966223501536178,652.16,1806829201890738522,jewelry.earring,1,f
1515966223501536248,397.12,1806829201890738522,jewelry.earring,1,f
1515966223501538205,753.29,1806829201890738522,jewelry.earring,0,u
1515966223501572875,342.33,1806829201890738522,jewelry.earring,1,f
1515966223501573035,479.32,1806829201890738522,jewelry.earring,0,u
1515966223501574034,265.62,1806829201890738522,jewelry.earring,1,f
1515966223501579461,239.59,1806829201882349913,jewelry.ring,1,f
1515966223501725866,308.08,1806829201882349913,jewelry.ring,,f
1515966223501833973,342.33,1806829201882349913,jewelry.ring,1,f
1515966223502104867,630.00,1806829201890738522,jewelry.earring,1,f
1515966223502210969,314.93,1806829201890738522,jewelry.earring,1,f
1515966223502211064,198.49,1806829201882349913,jewelry.ring,1,f
1515966223502218181,,,0.00,1515915625720194955,u
1515966223502310120,348.88,1806829201882349913,jewelry.ring,,f
1515966223502310924,266.99,1806829201882349913,jewelry.ring,1,f
1515966223502705284,280.68,1806829201941070173,jewelry.brooch,0,u
1515966223502710726,266.99,1806829201882349913,jewelry.ring,1,f
1515966223502711574,273.84,1806829201882349913,jewelry.ring,1,f
1515966223502712872,232.74,1806829201882349913,jewelry.ring,1,f
1515966223502877811,395.21,1806829201882349913,jewelry.ring,,f
1515966223502878108,3216.73,1806829201890738522,jewelry.earring,1,f
1515966223502883353,470.55,1806829201890738522,jewelry.earring,,f
1515966223502883486,208.08,1806829201890738522,jewelry.earring,1,f
1515966223502884348,1054.66,1806829201915904347,jewelry.pendant,0,u
1515966223502889828,868.29,1806829201890738522,jewelry.earring,1,f
1515966223503244655,390.27,1806829201924292956,jewelry.necklace,0,u
1515966223503249974,326.68,1806829201890738522,jewelry.earring,1,f
1515966223503256484,171.10,1806829201882349913,jewelry.ring,1,f
1515966223503256580,356.27,1806829201882349913,jewelry.ring,,f
1515966223503257683,235.62,1806829201890738522,jewelry.earring,1,f
1515966223503270307,232.74,1806829201915904347,jewelry.pendant,1,f
1515966223503270340,171.10,1806829201915904347,jewelry.pendant,1,f
1515966223503272917,109.55,1806829201924292956,jewelry.necklace,1,f
1515966223503283551,743.84,1806829201915904347,jewelry.pendant,1,f
1515966223503283657,287.53,1806829201882349913,jewelry.ring,,f
1515966223503284501,641.18,1806829201924292956,jewelry.necklace,0,u
1515966223503293553,40.96,1806829201915904347,jewelry.pendant,0,u
1515966223503460802,,,7.40,1515915625358411170,u
1515966223503462450,287.53,1806829201890738522,jewelry.earring,0,u
1515966223503462594,787.53,1806829201865572696,jewelry.bracelet,0,u
1515966223503462752,424.52,1806829201924292956,jewelry.necklace,0,u
1515966223503462754,721.21,1806829201890738522,jewelry.earring,,u
1515966223503462863,383.42,1806829201890738522,jewelry.earring,0,u
1515966223503463086,771.84,1806829201882349913,jewelry.ring,1,f
1515966223503465568,424.52,1806829201882349913,jewelry.ring,1,f
1515966223503499408,266.99,1806829201890738522,jewelry.earring,1,f
1515966223503525888,,,0.00,1515915625628101501,u
1515966223503550695,493.01,1806829201890738522,jewelry.earring,0,u
1515966223503574659,121.78,1806829201915904347,jewelry.pendant,1,f
1515966223503835658,629.97,1806829201890738522,jewelry.earring,1,f
1515966223503865458,1520.41,1806829201865572696,jewelry.bracelet,0,u
1515966223503938203,169.73,1806829201915904347,jewelry.pendant,1,f
1515966223503996173,547.81,1806829201890738522,jewelry.earring,1,f
1515966223503997255,725.89,1806829201890738522,jewelry.earring,1,f
1515966223503997330,205.34,1806829201882349913,jewelry.ring,1,f
1515966223504052936,225.89,1806829201882349913,jewelry.ring,1,f
1515966223504785297,506.71,1806829201882349913,jewelry.ring,0,u
1515966223504785300,342.33,1806829201890738522,jewelry.earring,0,u
1515966223504785303,302.60,1806829201890738522,jewelry.earring,0,u
1515966223504785308,212.19,1806829201890738522,jewelry.earring,0,u
1515966223504788302,321.78,1806829201882349913,jewelry.ring,1,f
1515966223504788327,1116.30,1806829201890738522,jewelry.earring,1,f
1515966223504788332,698.49,1806829201882349913,jewelry.ring,1,f
1515966223504800720,239.59,1806829201890738522,jewelry.earring,0,u
1515966223504800795,225.89,1806829201890738522,jewelry.earring,1,f
1515966223504800843,294.38,1806829201890738522,jewelry.earring,1,f
1515966223504921557,486.99,1806829201882349913,jewelry.ring,,f
1515966223504922636,225.89,1806829201882349913,jewelry.ring,1,f
1515966223504922653,157.40,1806829201882349913,jewelry.ring,1,f
1515966223504922672,136.85,1806829201882349913,jewelry.ring,1,f
1515966223504922688,75.21,1806829201941070173,jewelry.brooch,1,f
1515966223504926330,225.89,1806829201941070173,jewelry.brooch,1,f
1515966223504926414,246.44,1806829201890738522,jewelry.earring,1,f
1515966223504927038,2276.00,1806829201890738522,jewelry.earring,1,f
1515966223505023432,438.36,1806829201882349913,jewelry.ring,,f
1515966223505023558,350.00,1806829201915904347,jewelry.pendant,,u
1515966223505024134,381.51,1806829201890738522,jewelry.earring,,f
1515966223505024162,348.63,1806829201882349913,jewelry.ring,,f
1515966223505123658,335.48,1806829201882349913,jewelry.ring,1,f
1515966223505126213,3284.93,1806829201865572696,jewelry.bracelet,,f
1515966223505133449,294.38,1806829201941070173,jewelry.brooch,0,u
1515966223505302467,143.70,1806829201865572696,jewelry.bracelet,1,f
1515966223505338326,910.82,1806829201882349913,jewelry.ring,1,f
1515966223505338561,150.55,1806829201882349913,jewelry.ring,1,f
1515966223505345386,316.30,1806829201890738522,jewelry.earring,1,f
1515966223505345397,525.89,1806829201865572696,jewelry.bracelet,1,f
1515966223505350418,76.40,1806829201915904347,jewelry.pendant,1,f
1515966223505660608,697.26,1806829201915904347,jewelry.pendant,1,f
1515966223506117809,,,0.00,1515915625682319896,u
1515966223506124390,,,574.66,1515915625144057439,u
1515966223506124447,753.29,1806829201890738522,jewelry.earring,1,f
1515966223506168455,560.68,1806829201890738522,jewelry.earring,1,f
1515966223506169130,369.84,1806829201882349913,jewelry.ring,,f
1515966223506169132,424.08,1806829201890738522,jewelry.earring,,f
1515966223506169138,376.58,1806829201890738522,jewelry.earring,1,f
1515966223506169141,519.01,1806829201890738522,jewelry.earring,,f
1515966223506169144,260.14,1806829201882349913,jewelry.ring,,f
1515966223506169145,284.79,1806829201890738522,jewelry.earring,1,f
1515966223506169147,308.19,1806829201882349913,jewelry.ring,1,f
1515966223506176806,420.38,1806829201890738522,jewelry.earring,,f
1515966223506233279,231.51,1806829201890738522,jewelry.earring,1,f
1515966223506262711,,,662.30,1515915625216376356,u
1515966223506263969,,,153.97,1515915625437004741,u
1515966223506272279,,,157.95,1515915625516126787,u
1515966223506275779,,,21.70,1515915625298257207,u
1515966223506344398,3441.07,1806829201882349913,jewelry.ring,1,f
1515966223506344957,1910.82,1806829201882349913,jewelry.ring,1,f
1515966223506640225,1584.89,1806829201915904347,jewelry.pendant,1,f
1515966223506640245,107.23,1806829201915904347,jewelry.pendant,0,u
1515966223506640385,417.67,1806829201890738522,jewelry.earring,0,u
1515966223506640750,132.05,1806829201915904347,jewelry.pendant,1,f
1515966223506640859,191.07,1806829201890738522,jewelry.earring,,f
1515966223507001686,198.49,1806829201882349913,jewelry.ring,0,u
1515966223507046055,393.05,1806829201882349913,jewelry.ring,2,f
1515966223507046077,354.70,1806829201882349913,jewelry.ring,2,f
1515966223507046526,378.67,1806829201882349913,jewelry.ring,2,f
1515966223507046543,450.59,1806829201882349913,jewelry.ring,2,f
1515966223507046679,325.93,1806829202008179041,electronics.clocks,2,f
1515966223507046683,402.64,1806829201882349913,jewelry.ring,2,m
1515966223507046717,512.92,1806829201882349913,jewelry.ring,2,f
1515966223507046726,244.42,1806829202008179041,electronics.clocks,,f
1515966223507046748,345.11,1806829201882349913,jewelry.ring,2,m
1515966223507046757,426.62,1806829201882349913,jewelry.ring,2,f
1515966223507046834,364.29,1806829201848795479,,,m
1515966223507095841,460.18,1806829201882349913,jewelry.ring,2,f
1515966223507095858,159.08,1806829201924292956,jewelry.necklace,2,f
1515966223507095868,536.89,1806829201882349913,jewelry.ring,2,f
1515966223507095923,417.03,1806829201882349913,jewelry.ring,2,m
1515966223507095966,330.73,1806829202008179041,electronics.clocks,2,f
1515966223507095968,474.56,1806829201924292956,jewelry.necklace,2,f
1515966223507095969,651.96,1806829202008179041,electronics.clocks,2,m
1515966223507095972,527.30,1806829202008179041,electronics.clocks,,m
1515966223507095979,388.26,1806829202008179041,electronics.clocks,2,f
1515966223507096020,546.48,1806829201941070173,jewelry.brooch,2,f
1515966223507096286,306.75,1806829202008179041,electronics.clocks,2,m
1515966223507096827,632.78,1806829202008179041,electronics.clocks,,m
1515966223507096864,838.95,1806829201941070173,jewelry.brooch,2,f
1515966223507096896,460.18,1806829202008179041,electronics.clocks,2,f
1515966223507096902,651.96,1806829202008179041,electronics.clocks,2,m
1515966223507096908,330.73,1806829202008179041,electronics.clocks,2,f
1515966223507097013,388.26,1806829202008179041,electronics.clocks,2,m
1515966223507097031,450.59,1806829201924292956,jewelry.necklace,2,f
1515966223507097065,445.79,1806829202008179041,electronics.clocks,2,f
1515966223507097092,172.51,1806829202008179041,electronics.clocks,2,f
1515966223507097094,277.99,1806829201848795479,,2,m
1515966223507097138,695.11,1806829201890738522,jewelry.earring,,f
1515966223507097145,172.51,1806829202008179041,electronics.clocks,2,f
1515966223507100109,464.97,1806829201890738522,jewelry.earring,,f
1515966223507100627,608.81,1806829201890738522,jewelry.earring,2,f
1515966223507140098,436.21,1806829201890738522,jewelry.earring,2,f
1515966223507372663,202.60,1806829201915904347,jewelry.pendant,1,f
1515966223507372669,68.36,1806829201941070173,jewelry.brooch,1,f
1515966223507372678,1273.84,1806829201941070173,jewelry.brooch,1,f
1515966223507372679,3036.00,1806829201865572696,jewelry.bracelet,1,f
1515966223507512110,450.59,1806829201882349913,jewelry.ring,2,f
1515966223507512152,588.90,1806829201890738522,jewelry.earring,1,f
1515966223507519222,540.96,1806829201890738522,jewelry.earring,1,f
1515966223507525358,397.85,1806829201865572696,jewelry.bracelet,2,f
1515966223507525532,151.41,1806829202092065124,jewelry.souvenir,2,u
1515966223507525603,546.48,1806829201882349913,jewelry.ring,2,f
1515966223507525605,547.81,1806829201890738522,jewelry.earring,1,f
1515966223507525627,280.68,1806829201890738522,jewelry.earring,1,f
1515966223507525674,407.44,1806829201924292956,jewelry.necklace,2,f
1515966223507525783,345.21,1806829202008179041,electronics.clocks,2,f
1515966223507525811,412.23,1806829201924292956,jewelry.necklace,2,f
1515966223507525825,618.40,1806829201890738522,jewelry.earring,2,f
1515966223507525839,364.29,1806829202008179041,electronics.clocks,2,f
1515966223507525923,210.86,1806829202008179041,electronics.clocks,2,f
1515966223507525925,695.11,1806829201924292956,jewelry.necklace,2,f
1515966223507532792,109.45,1806829201890738522,jewelry.earring,1,f
1515966223507538429,335.48,1806829201890738522,jewelry.earring,1,f
1515966223507538549,417.67,1806829201882349913,jewelry.ring,1,f
1515966223507560784,515.32,1806829201890738522,jewelry.earring,,f
1515966223507560787,438.22,1806829201890738522,jewelry.earring,0,u
1515966223507560870,190.27,1806829201890738522,jewelry.earring,1,f
1515966223507560877,65.44,1806829201890738522,jewelry.earring,,f
1515966223507560886,740.93,1806829201890738522,jewelry.earring,1,f
1515966223507599562,979.32,1806829201882349913,jewelry.ring,1,f
1515966223507688373,95.75,1806829201915904347,jewelry.pendant,0,u
1515966223507688484,102.60,1806829201915904347,jewelry.pendant,0,u
1515966223507688497,123.15,1806829201915904347,jewelry.pendant,1,f
1515966223507688506,335.48,1806829201882349913,jewelry.ring,1,f
1515966223507688607,173.97,1806829201882349913,jewelry.ring,1,f
1515966223507996329,,,289.18,1515915625437004741,u
1515966223507997082,484.15,1806829201882349913,jewelry.ring,2,f
1515966223507999158,580.04,1806829201882349913,jewelry.ring,2,f
1515966223507999233,139.90,1806829201890738522,jewelry.earring,2,f
1515966223507999246,407.44,1806829201882349913,jewelry.ring,2,f
1515966223507999393,498.53,1806829201882349913,jewelry.ring,2,f
1515966223508052879,464.97,1806829201882349913,jewelry.ring,,f
1515966223508052930,436.21,1806829201882349913,jewelry.ring,2,f
1515966223508053529,421.82,1806829201882349913,jewelry.ring,2,f
1515966223508061377,488.95,1806829201915904347,jewelry.pendant,2,f
1515966223508064176,426.62,1806829201865572696,jewelry.bracelet,2,f
1515966223508064427,556.07,1806829201865572696,jewelry.bracelet,,f
1515966223508064443,570.45,1806829201865572696,jewelry.bracelet,,f
1515966223508064529,551.27,1806829201915904347,jewelry.pendant,,f
1515966223508064732,575.21,1806829201882349913,jewelry.ring,1,f
1515966223508229919,184.79,1806829201882349913,jewelry.ring,1,f
1515966223508229927,205.34,1806829201890738522,jewelry.earring,1,f
1515966223508229934,165.04,1806829201882349913,jewelry.ring,1,f
1515966223508229935,568.36,1806829201890738522,jewelry.earring,1,f
1515966223508229938,496.82,1806829201882349913,jewelry.ring,1,f
1515966223508229941,527.26,1806829201882349913,jewelry.ring,1,f
1515966223508239927,1396.29,1806829201882349913,jewelry.ring,1,f
1515966223508239929,410.82,1806829201890738522,jewelry.earring,,f
1515966223508239933,494.36,1806829201882349913,jewelry.ring,,f
1515966223508397039,546.48,1806829201890738522,jewelry.earring,2,f
1515966223508496156,527.30,1806829201890738522,jewelry.earring,2,f
1515966223508496191,536.89,1806829201890738522,jewelry.earring,2,f
1515966223508497835,536.89,1806829201890738522,jewelry.earring,2,f
1515966223508497885,532.10,1806829201890738522,jewelry.earring,2,f
1515966223508590291,268.40,1806829201890738522,jewelry.earring,,f
1515966223508590517,536.89,1806829201915904347,jewelry.pendant,,f
1515966223508590674,189.77,1806829201915904347,jewelry.pendant,2,f
1515966223508590695,512.92,1806829201915904347,jewelry.pendant,,f
1515966223508642204,349.90,1806829201882349913,jewelry.ring,2,m
1515966223508642215,417.03,1806829201882349913,jewelry.ring,,m
1515966223508746113,450.59,1806829201890738522,jewelry.earring,2,f
1515966223508746208,488.95,1806829201890738522,jewelry.earring,2,f
1515966223508778845,551.07,1806829201890738522,jewelry.earring,,f
1515966223508778848,109.45,1806829201991401824,,1,f
1515966223508778861,280.68,1806829201890738522,jewelry.earring,1,f
1515966223508779029,164.25,1806829201882349913,jewelry.ring,1,f
1515966223508779062,61.51,1806829201991401824,,1,f
1515966223508779068,2258.75,1806829201890738522,jewelry.earring,1,f
1515966223508956529,,,25.48,1515915625298257207,u
1515966223509089698,407.44,1806829201890738522,jewelry.earring,2,f
1515966223509089758,364.29,1806829201890738522,jewelry.earring,2,f
1515966223509089993,412.23,1806829201890738522,jewelry.earring,2,f
